,caption,image_file,image_id
2299,a runway with some marking lines on it while some lawns beside .,./train/images/568.tif,567
2300,there are some marking lines in the runway while some lawns beside .,./train/images/568.tif,567
2301,a runway with many marking lines on it while some lawns beside .,./train/images/568.tif,567
2302,this is a runway with many marking lines on it while some lawns beside .,./train/images/568.tif,567
2303,some marking lines are in the runway while some lawns beside .,./train/images/568.tif,567
2304,a runway with some marking lines on it while some lawns beside .,./train/images/569.tif,568
2305,there are some marking lines in the runway while some lawns beside .,./train/images/569.tif,568
2306,a runway with many marking lines on it while some lawns beside .,./train/images/569.tif,568
2307,this is a runway with many marking lines on it while some lawns beside .,./train/images/569.tif,568
2308,some marking lines are in the runway while some lawns beside .,./train/images/569.tif,568
2309,a runway with some marking lines on it while some lawns beside .,./train/images/570.tif,569
2310,there are some marking lines in the runway while some lawns beside .,./train/images/570.tif,569
2311,a runway with many marking lines on it while some lawns beside .,./train/images/570.tif,569
2312,this is a runway with many marking lines on it while some lawns beside .,./train/images/570.tif,569
2313,some marking lines are in the runway while some lawns beside .,./train/images/570.tif,569
2314,a straight runway with some marking lines on it while a lawn beside .,./train/images/571.tif,570
2315,there are some marking lines on the straight runway while a lawn beside .,./train/images/571.tif,570
2316,a straight runway with many marking lines on it while a lawn beside .,./train/images/571.tif,570
2317,this is a straight runway with many marking lines on it while a lawn beside .,./train/images/571.tif,570
2318,some marking lines are on the straight runway while a lawn beside .,./train/images/571.tif,570
2319,many cars parked neatly in the parking lot while a runway passed by .,./train/images/572.tif,571
2320,there is a big parking lot beside the runway .,./train/images/572.tif,571
2321,lots of cars parked neatly in the parking lot while a runway beside .,./train/images/572.tif,571
2322,there are many cars parked neatly in the parking lot while a runway passed by .,./train/images/572.tif,571
2323,this is a runway with many cars parked in the parking lot beside .,./train/images/572.tif,571
2324,some highways with some cars on while a river beside .,./train/images/573.tif,572
2325,there are many runways in the airport while a river passed by .,./train/images/573.tif,572
2326,a river with deep green waters beside a some runways .,./train/images/573.tif,572
2327,an airport with runways and lawns while a river passed by .,./train/images/573.tif,572
2328,this is an airport with some runways and lawns while a river passed by .,./train/images/573.tif,572
2329,some curving runways with some marking lines on it while some lawns beside .,./train/images/574.tif,573
2330,there are some marking lines on the runways while some lawns beside .,./train/images/574.tif,573
2331,some curved ruwnays with many marking lines on it while some lawns beside .,./train/images/574.tif,573
2332,there are some curved runways with many marking lines on it while some lawns beside .,./train/images/574.tif,573
2333,some marking lines are on the runways while some lawns beside .,./train/images/574.tif,573
